locus	tumor.female1	tumor.female2	tumor.female3	tumor.female4	tumor.female5	tumor.male1	tumor.male2	tumor.male3	tumor.male4	tumor.male5
1:1-100	-1.70369823236405	-0.109572089036101	0.0723777766775288	-0.486961763878266	-0.0563284084933989	0.380722390320532	-0.127616121231156	1.15550083088096	0.0126173682034023	-0.285454743437324
1:501-600	-1.0759461122207	0.267183783634543	0.339141824222804	0.115001344159989	0.563056857511705	0.179579542003539	-0.448579268993775	1.26211612795497	0.148429759308748	-0.0285975870621549
1:1001-1100	-1.58824637500874	0.290470767278802	-0.000106713124635956	-0.281511103397161	-0.0508181218340186	0.0990400790362305	-0.0854653615644939	0.952646197615152	-0.384211372316935	-0.35882535172752
1:1501-1600	-0.914174778692876	-0.465023579561957	-0.290711378442575	-0.0679959512845835	0.797081262905322	-0.0985314320186751	-0.163609493667798	1.14737100065378	0.247646039357486	0.104626984905235
1:2001-2100	-0.889352696206947	-0.42733583945915	-0.0547790114122374	0.202549366441864	-0.331194582362009	-0.106043528857987	-0.0499916305938424	1.7335162199461	0.176363813084824	0.0120019438872396
1:2501-2600	-0.603074457745706	0.020915184730785	-0.213316194256105	0.0893640849456129	-0.0997200718754473	-0.204117174128478	0.430546356622542	0.584184294897187	-0.131250003826936	0.105421360223741
1:3001-3100	-0.986036673680781	-0.000162200559750351	-0.00130595041309814	0.0388976206134204	-0.0974059937142157	-0.0794676483878645	0.327645346343051	1.39883508063033	-0.491926891122776	0.406741966716802
1:3501-3600	-1.01611934653675	0.178578653410526	0.0289871686106046	0.31108504148605	0.0893135493422653	-0.223872030449801	0.619400602185799	0.678275708245659	0.010079811547577	0.434905174804981
1:4001-4100	-0.829123320913381	0.160185410556397	-0.0318755173039931	0.355342911903865	-0.200970073340028	-0.0844358592001707	0.32309453557993	0.933451046164824	-0.17436069138532	-0.157283748626452
1:4501-4600	-1.29072171402285	-0.154534957879664	0.559382680552572	0.207075353355244	-0.0248995113442986	0.155692202924313	0.328796670026997	0.530261033443818	0.0477748363361722	-0.381365747903954
1:5001-5100	-1.30780936237121	0.333940755149444	0.045552638281672	0.23575122753227	-0.0528398066532874	0.273732099803382	0.361243296319765	1.60634025584605	-0.324570662552412	0.337191486234913
1:5501-5600	-0.942572236405649	0.987941306370651	0.628914290453833	0.0297001623508613	-0.32079422406544	0.318241138938078	-0.484544904933193	1.29318083157246	-0.331768797397565	-0.133679371238738
1:6001-6100	-0.794322985907659	-0.219258385042467	0.437612182730103	0.639292402091463	0.0130258407065929	0.49122414586727	0.821376437402768	0.829623068401406	0.281052944595208	0.114969526423793
1:6501-6600	-0.640522738388285	-0.000387498419952018	-0.212226473237296	-0.00632676209550859	-0.0163197348733784	0.0529993707203498	-0.174991458529412	1.30907587210637	0.217201042454998	-0.0621791629622151
1:7001-7100	-1.25933288885122	0.19623223715456	-0.813834383207243	0.151242978254196	0.360459138882505	-0.0915680609966208	0.303028854671734	1.45995752996269	-0.565425117101488	0.0114348543423251
1:7501-7600	-1.05140778447121	-0.0637232723226373	0.000927278594621241	-0.215332482336354	-0.123730961997142	0.170981038374357	-0.0694404106741712	0.743319635509292	0.15272803569661	-0.467254091072872
1:8001-8100	-1.43977298929675	0.172894890849465	0.20576966270125	0.269153906551436	-0.173237351646147	-0.176433466257233	-0.0392149876759854	0.947445744703581	-0.515298896533089	-0.737163000230676
1:8501-8600	-1.07517080334333	-0.0172480990727216	0.0539299296211691	-0.263729755068577	-0.0694724688902622	-0.0300927374414557	-0.174765835585327	1.32821498797017	0.257811676021761	0.320310859063398
1:9001-9100	-1.15567510129362	-0.110550646255987	0.129914581707611	-0.508429347732824	0.440409929920488	-0.114836989982044	-0.357905684613	1.31855985580765	-0.612001268968301	0.160333108832749
1:9501-9600	-1.06446031082699	-0.181760835744291	0.346578784792072	-0.183576268840119	0.37368510471283	0.519620036766279	0.023051059016165	1.18997064173583	0.216552429014437	0.242068896066135
1:10001-10100	-0.757761061220495	0.328124819568138	-0.354608504467087	-0.191488648311261	0.384854815153668	0.00128396381645451	-0.0879865001634342	0.657668049905596	-0.146899095488938	-0.1222784944807
1:10501-10600	-0.75936484586697	0.342021828328348	-0.0225334820404328	0.271306436277522	-0.0251099578356266	-0.449620474664299	0.116629068429333	1.04657971164018	-0.514113596934468	0.202176486230914
1:11001-11100	-1.05941729501343	-0.481305364616003	0.338070183616844	0.209488059010214	0.0189677811413589	-0.46307994906183	0.0706005836299112	1.14200992276546	-0.0259209262373863	0.142341249716098
